question_id,student_id,solution
19_20-2-2-java,JOECET6I,"public int Calculator(String[] input, IntegerStack s)
{
    int result;
    for (int i = 0; i < input.length; i++)
    {
        if ((input[i] == ""+"") || (input[i] == ""-"") || (input[i] == ""*"") || (input[i] == ""/""))
        {
            result = 0;
            for (int j = 0; j < 2; j++)
            {
                if (j == 0)
                {
                    result = s.head();
                }
                else
                {
                    switch (input[i])
                    {
                        case ""+"":
                            result = s.head() + result;
                            break;
                        case ""-"":
                            result = s.head() - result;
                            break;
                        case ""*"":
                            result = s.head() * result;
                            break;
                        case ""/"":
                            result = s.head() / result;
                            break;
                    }
                }
            s.pop();
            }
            s.push(result);
        }
        else
        {
            int p = Integer.parseInt(input[i]);
            s.push(p);
        }
    }
    return s.head();
}"
19_20-2-2-java,K2NMHYGA,"public int Calculator(String[] input, IntegerStack s) 
{
    int result = 0;
    for(int i = 0; i < input.length; i++)
    {
        if(input[i] == ""*"")
        {
            result = s.pop() * s.pop();
        }
        else if(input[i] == ""+"")
        {
            result = s.pop() + s.pop();
        }
        else if(input[i] == ""-"")
        {
            int a = s.pop(); int b = s.pop();
            result = b - a;
        }
        else if(input[i] == ""/"")
        {
            int a = s.pop(); int b = s.pop();
            result = b / a;
        }
        else
        {
            result = Integer.parseInt(input[i]);
        }
        s.push(result);
    }
    return result;
}"
19_20-2-2-java,LDIJ6DLP,"public int Calculator(String[] input, IntegerStack s){
    
    int a = 0;
    int b = 0;
    int sum = 0;
    String add = ""+"";
    String sub = ""-"";
    String mul = ""*"";
    String div = ""/"";
    
    
    for (String temp : input)
    {
        if(temp.equals(add))
        {
            b = s.head();
            s.pop();
            a = s.head();
            s.pop();
            sum = a + b;
            s.push(sum);
        }

        else if(temp.equals(mul))
        {
            b = s.head();
            s.pop();
            a = s.head();
            s.pop();
            sum = a * b;
            s.push(sum);
        }

        else if(temp.equals(sub))
        {
            b = s.head();
            s.pop();
            a = s.head();
            s.pop();
            sum = a - b;
            s.push(sum);
        }

        else if(temp.equals(div))
        {
            b = s.head();
            s.pop();
            a = s.head();
            s.pop();
            sum = a / b;
            s.push(sum);
        }
        else
        {
            s.push(Integer.parseInt(temp));
        }
    }

    return sum;
}"
19_20-2-2-java,MMP7WPBJ,"public int Calculator(String[] input, IntegerStack s) {
    
    for(int i = 0; i< input.length;i++)
    {
            int speicher = 0;
            int one = 0,two = 0;
            switch(input[i])
            {
                case ""+"":
                    
                    two = s.pop();
                    one = s.pop();
                    speicher = one+two;
                    s.push(speicher);
                    break;
                case ""*"":
                    
                    two = s.pop();
                    
                    one = s.pop();
                   
                    speicher = one*two;
                    s.push(speicher);
                   
                    
                    break;
                case ""-"":
                   
                    two = s.pop();
                    one = s.pop();
                    speicher = one-two;
                     s.push(speicher);
                    break;
                case ""/"":
                   
                    two = s.pop();
                    one = s.pop();
                    speicher = one/two;
                    s.push(speicher);
                    break;
                default:
                    s.push(Integer.parseInt(input[i]));
                   
                    break;
                    
            }
           
            
    }
       
    
  
    return s.pop();
}"
19_20-2-2-java,MO6UT2TR,"public int Calculator(String[] input, IntegerStack s) {
    
    
    for (String i:input){
        switch(i){
        case ""+"":
                int sum = s.pop() + s.pop();
                s.push(sum);
                break;
        case ""-"":
                int sub = s.pop();
                int min = s.pop();
                int diff = min - sub;
                s.push(diff);
                break;
        case ""*"":
                int prod = s.pop() * s.pop();
                s.push(prod);
                break;
        case ""/"":
                int divis = s.pop();
                int divid = s.pop();
                int quot = divid / divis;
                s.push(quot);
                break;
        default:
                s.push(Integer.parseInt(i));
                break;
        
        }
    }

    return s.pop();
}"
19_20-2-2-java,NOIFUS3R,"public int Calculator(String[] input, IntegerStack s) {
    for (int i = 0; i < input.length; i++)
    {
        try {
            int a = Integer.parseInt(input[i]);
            s.push(a);
        }
        catch(NumberFormatException | NullPointerException nfe) {
            String first_element = input[i];
            switch(first_element) {
                case ""+"":
                    int a1 = (int) s.pop();
                    int b1 = (int) s.pop();
                    s.push((a1 + b1));
                    break;
                case ""-"":
                    int a2 = (int) s.pop();
                    int b2 = (int) s.pop();
                    s.push((b2 - a2));
                    break;
                case ""*"":
                    int a3 = (int) s.pop();
                    int b3 = (int) s.pop();
                    s.push((a3 * b3));
                    break;
                case ""/"":
                    int a4 = (int) s.pop();
                    int b4 = (int) s.pop();
                    s.push((b4 / a4));
                    break;
            }
        }
    }
    return (int)s.pop();
}"
19_20-2-2-java,NPDSE7GO,"public int Calculator(String[] input, IntegerStack s) {
    for(int i = 0; i < input.length; i++){
        try{
            s.push(Integer.parseInt(input[i]));
        }
        catch(NumberFormatException e){
            switch(input[i]){
                case ""+"":
                    int temp1 = s.pop();
                    int temp2 = s.pop();
                    int temp3 = temp1 + temp2;
                    s.push(temp3);
                    break;
                case ""-"":
                    int temp4 = s.pop();
                    int temp5 = s.pop();
                    int temp6 = temp5 - temp4;
                    s.push(temp6);
                    break;
                case ""*"":
                    int temp7 = s.pop();
                    int temp8 = s.pop();
                    int temp9 = temp7 * temp8;
                    s.push(temp9);
                    break;
                case ""/"":
                    int temp10 = s.pop();
                    int temp11 = s.pop();
                    int temp12 = temp11 / temp10;
                    s.push(temp12);
                    break;
            }
        }
    }
    
    
    return s.pop();
}"
19_20-2-2-java,NSYSX25L,"public int Calculator(String[] input, IntegerStack s) {
    for(int i=0; i<input.length; i++)
    {
        if(input[i] == ""+"")
        {
            int one = s.pop();
            int two = s.pop();
            s.push(one+two);
        }
        else if(input[i] == ""-"")
        {
            int one = s.pop();
            int two = s.pop();
            s.push(two-one);
        }
        else if(input[i] == ""*"")
        {
            int one = s.pop();
            int two = s.pop();
            s.push(one*two);
        }
        else if(input[i] == ""/"")
        {
            int one = s.pop();
            int two = s.pop();
            s.push(two/one);
        }
        else
        {
            s.push(Integer.parseInt(input[i]));
        }
    }
    return s.head();
}"
19_20-2-2-java,OMREAFIQ,"public int Calculator(String[] input, IntegerStack s) {
    for (String i : input) {
        switch (i) {
            case ""+"" :
                s.push(s.pop() + s.pop());
                break;
            case ""-"":
                s.push(-s.pop() + s.pop());
                break;
            case ""*"":
                s.push(s.pop() * s.pop());
                break;
            case ""/"":
                s.push((int)((long)((1.0/s.pop()) * s.pop())));
                break;
            default:
                s.push(Integer.parseInt(i));
        }
    }

    return s.pop();
}"
19_20-2-2-java,PQSVIRWB,"public int Calculator(String[] input, IntegerStack s) {
    for (String z : input) {
        switch(z) {
            case ""+"":
                s.push(s.pop() + s.pop());
                break;
            case ""-"":
                s.push(-s.pop() + s.pop());
                break;
            case ""*"":
                s.push(s.pop() * s.pop());
                break;
            case ""/"":
                s.push((int) (1.0/s.pop() * s.pop()));
                break;
            default:
                s.push(Integer.parseInt(z));
        }
    }
    return s.head();
}"
19_20-2-2-java,PVTZLAFP,"public int Calculator(String[] input, IntegerStack s) {
    int product;
    for (int i = 0; i < input.length; i++)
    {
        if ((input[i] == ""+"") || (input[i] == ""-"") || (input[i] == ""*"") || (input[i] == ""/""))
        {
            product = 0;
            for (int j = 0; j < 2; j++)
            {
                if (input[i] == ""+"")
                {
                    product = product + s.head();
                }
                else if (input[i] == ""-"")
                {
                    if (j == 0)
                    {
                        product = s.head();    
                    }
                    else
                    {
                        product = s.head() - product;    
                    }
                }
                else if (input[i] == ""*"")
                {
                    if (j == 0)
                    {
                        product = s.head();    
                    }
                    else
                    {
                        product = product * s.head();    
                    }
                }
                else if (input[i] == ""/"")
                {
                    if (j == 0)
                    {
                        product = s.head();    
                    }
                    else
                    {
                        product = s.head() / product;    
                    }
                }
                s.pop();
            }
            s.push(product);
        }
        else
        {
            int p = Integer.parseInt(input[i]);
            s.push(p);
        }
    }
    return s.head();
}"
19_20-2-2-java,QLMEELAK,"public int Calculator(String[] input, IntegerStack s)
{
    for (int x = 0; x < input.length; x++)
    {
        String y = input[x];
        if (y.equals (""+""))
        {
            int a = s.pop();
            int b = s.pop();
            s.push(a+b);
        }
        else if (y.equals (""-""))
        {
            int a = s.pop();
            int b = s.pop();
            s.push(b-a);
        }
        else if (y.equals (""*""))
        {
            int a = s.pop();
            int b = s.pop();
            s.push(a*b);
        }
        else if (y.equals (""/""))
        {
            int a = s.pop();
            int b = s.pop();
            s.push(b/a);   
        }
        else
        {
            s.push(Integer.parseInt(y));
        }    
    }
    
    return s.head();
}"
19_20-2-2-java,QTVYCLQR,"public int Calculator(String[] input, IntegerStack s) {
    for(int i = 0; i <= input.length-1; i++)
    {
        switch(input[i])
        {
            case ""+"":
                int firstAdd = s.pop();
                int secondAdd = s.pop();
                int add = firstAdd + secondAdd;
                s.push(add);
                break;
            
            case ""-"":
                int firstSub = s.pop();
                int secondSub = s.pop();
                int sub = secondSub - firstSub;
                s.push(sub);
                break;
                
            case ""*"":
                int firstMul = s.pop();
                int secondMul = s.pop();
                int mul = firstMul * secondMul;
                s.push(mul);
                break;
                
            case ""/"":
                int firstDiv = s.pop();
                int secondDiv = s.pop();
                int div = secondDiv / firstDiv;
                s.push(div);
                break;
                
            default:
                s.push(Integer.parseInt(input[i]));
        }
    }
    return s.head();
}"
19_20-2-2-java,RQGSXILI,"public int Calculator(String[] input, IntegerStack s) {
    
    Integer right = 0;
    Integer left = 0;
    Integer k = 0;
    
    for(int i = 0; i < input.length; i++)
    {
        switch (input[i])
        {
        case ""+"":
            right = s.pop();
            left = s.pop();
            k = left + right;
            s.push(k);
            break;
        
        case ""-"":
            right = s.pop();
            left = s.pop();
            k = left - right;
            s.push(k);
            break;
            
        case ""*"":
            right = s.pop();
            left = s.pop();
            k = left * right;
            s.push(k);
            break;
            
        case ""/"":
            right = s.pop();
            left = s.pop();
            k = left / right;
            s.push(k);
            break;
        
        default:
            k = Integer.parseInt(input[i]);
            s.push(k);
        }
    }
    return k;
}"
19_20-2-2-java,RY56SB7K,"public int Calculator(String[] input, IntegerStack s) {

        for (String entry : input) {
            if (entry.matches(""(-)?\\d+"")) {
                s.push(Integer.parseInt(entry));
            } else {
                int a = s.pop();
                int b = s.pop();
                s.push(calc(a, b, entry));
            }
        }
        return s.pop();
    }

    private int calc(int a, int b, String op) {

        switch (op) {
            case ""+"":
                return b + a;
            case ""/"":
                return b / a;
            case ""-"":
                return b - a;
            case ""*"":
                return b * a;
            default:
                throw new IllegalStateException();
        }
    }"
19_20-2-2-java,SSFVC6LI,"public int Calculator(String[] input, IntegerStack s) {
    for(int i=0; i<input.length; i++) {
        int z;
        switch(input[i]) {
            case ""+"": z = s.pop() + s.pop();
                        s.push(z); break;
            case ""-"": z = -s.pop() + s.pop();
                        s.push(z); break;
            case ""*"": z = s.pop() * s.pop();
                        s.push(z); break;
            case ""/"": z = s.pop();
                        int x = s.pop();
                        s.push(x/z); break;
            default: s.push(Integer.parseInt(input[i])); break;
        }
    }
    return s.pop();
}"
19_20-2-2-java,SW3OAVTI,"public int Calculator(String[] input, IntegerStack s) 
{
    int one ;
    int two ;
    
    for (String i : input) 
    {
        String x = i;
                    switch (x) 
                    {
                        case ""+"":
                            one = s.pop();
                            two = s.pop();
                            s.push(one + two);
                            break;
                        case ""-"":
                            one = s.pop();
                            two = s.pop();
                            s.push(two - one);
                            break;
                        case ""*"":
                            one = s.pop();
                            two = s.pop();
                            s.push(one * two);
                            break;
                        case ""/"":
                            one = s.pop();
                            two = s.pop();
                            s.push(two / one);
                            break;
                        default:
                            s.push(Integer.parseInt(x));
                    }
                }
            
     return s.pop(); 
}"
19_20-2-2-java,TKOAF6SX,"public int Calculator(String[] input, IntegerStack s) {
    for (String z : input) {
        switch(z) {
            case ""+"":
                s.push(s.pop() + s.pop());
                break;
            case ""-"":
                s.push(-s.pop() + s.pop());
                break;
            case ""*"":
                s.push(s.pop() * s.pop());
                break;
            case ""/"":
                s.push((int) (1.0/s.pop() * s.pop()));
                break;
            default:
                s.push(Integer.parseInt(z));
        }
    }
    return s.head();
}"
19_20-2-2-java,TPZSRKST,"public int Calculator(String[] input, IntegerStack s) {
    for(int i = 0; i < input.length; i++ ) {
        String wert = input[i];
        if(wert == ""*"" || wert == ""+"" || wert == ""-"" || wert == ""/"") { 
            int b = s.pop();
            int a = s.pop();
            if(wert == ""*"") {
                s.push(a*b);
            }
            if(wert == ""/"") {
                s.push(a/b);
            }
            if(wert == ""+"") {
                s.push(a+b);
            }
            if(wert == ""-"") {
                s.push(a-b);
            }
            
            
        } else { 
            s.push(Integer.parseInt(wert));
            
        }
    }
    return s.pop();
}"
19_20-2-2-java,U33HGNMX,"public int Calculator(String[] input, IntegerStack s) {
    int v;
    for(int i = 0; i < input.length; i++){
        switch(input[i]){
            case ""/"":
                v = s.pop();
                s.push(s.pop()/v);
                break;
            case ""*"":
                v = s.pop();
                s.push(s.pop()*v);
                break;
            case ""-"":
                v = s.pop();
                s.push(s.pop()-v);
                break;
            case ""+"":
                v = s.pop();
                s.push(s.pop()+v);
                break;
            default:
                int value = Integer.parseInt(input[i]);
                s.push(value);
        }
    }
    return s.head();
}"
19_20-2-2-java,UD5RZYEP,"public int Calculator(String[] input, IntegerStack s) {
    for(String e : input){
        if(!(e.equals(""+"")||e.equals(""-"")||e.equals(""*"")||e.equals(""/""))){
            int i = Integer.parseInt(e);
            s.push(i);    
        }
        else{
            int right = s.pop();
            int left = s.pop();
            int result = 0;
            switch(e){
                case ""+"":
                    result = left+right;
                    break;
                case ""*"":
                    result = left*right;
                    break;
                case ""-"":
                    result = left-right;
                    break;
                case ""/"":
                    result = left/right;
                    break;
            }
            s.push(result);
        }
    }
    return s.head();
}"
19_20-2-2-java,URM2KC3R,"public int Calculator(String[] input, IntegerStack s) {
    for(int i = 0; i < input.length; i++) {
        
        if(input[i].equals(""+"")) {
            int a = s.pop();
            int b = s.pop();
            s.push(a+b);
            }
        
        else if(input[i].equals(""-"")){
            int a = s.pop();
            int b = s.pop();
            s.push(b-a);
            }
        
        else if(input[i].equals(""*"")){
            int a = s.pop();
            int b = s.pop();
            s.push(a*b);
            }
        
        else if(input[i].equals(""/"")){
            int a = s.pop();
            int b = s.pop();
            s.push(b/a);
            }
        
        else{
            int zahl = Integer.parseInt(input[i]);
            s.push(zahl);
            }
        }
    return s.pop();
}"
19_20-2-2-java,UYXS5M5K,"public int Calculator(String[] input, IntegerStack s) {

    for(String i : input)
    {
        if(i == ""+"")
        {
            s.push(s.pop() + s.pop());
        }
            
        else if(i == ""-"")
        {
            int temp = s.pop();
            s.push(s.pop() - temp);
        }
            
        else if(i == ""*"")
        {
            s.push(s.pop() * s.pop());
        }
            
        else if(i == ""/"")
        {
            int temp = s.pop();
            s.push(s.pop() / temp);
        }
        else
        {
           s.push(Integer.parseInt(i));
        }
    }
    return s.pop();
}"
19_20-2-2-java,VGABIAQZ,"public int Calculator(String[] input, IntegerStack s) {
    for(int i = 0; i < input.length; i++)
    {
        if(input[i].equals(""+""))
        {
            int sum1 = s.pop();
            int sum2 = s.pop();
            s.push(sum1 + sum2);
        }
        
        else if(input[i].equals(""-""))
        {
            int min2 = s.pop();
            int min1 = s.pop();
            s.push(min1 - min2);
        }
        
        else if(input[i].equals(""*""))
        {
            int fak1 = s.pop();
            int fak2 = s.pop();
            s.push(fak1 * fak2);
        }
        
        else if(input[i].equals(""/""))
        {
            int div2 = s.pop();
            int div1 = s.pop();
            s.push(div1 / div2);
        }
        
        else
        {
            s.push(Integer.parseInt(input[i]));
        }
    }
    
    
    return s.pop();
}"
19_20-2-2-java,VJM7JEP4,"public int Calculator(String[] input, IntegerStack s) {
    for(int i = 0; i < input.length; i++) {
        String dies = input[i];
        if(isNumber(dies)) {
            s.push(Integer.parseInt(dies));
        } else {
            int b = s.pop();
            int a = s.pop();
            int res = 0;
            if(dies.equals(""+"")) {
                res = a + b;
            } else if(dies.equals(""-"")) {
                res = a - b;
            } else if(dies.equals(""*"")) {
                res = a * b;
            } else if(dies.equals(""/"")) {
                res = a / b;
            }
            s.push(res);
        }
    }
    return s.pop();
}

public boolean isNumber(String s) {
    try {
        Integer.parseInt(s);
        return true;
    } catch(Exception e) {
        return false;
    }
}"
19_20-2-2-java,XSDKEFMJ,"public int Calculator(String[] input, IntegerStack s)
{
    int sizeB = input.length-1;
    
    for(int i = 0; i<=sizeB;i++)
    {
        if(input[i] == ""+"")
        {
            int a = s.head();
            s.pop();
            int b = s.head();
            s.pop();
            int c = b + a;
            s.push(c);
            
        }
        else if(input[i] == ""-"")
        {
            int a = s.head();
            s.pop();
            int b = s.head();
            s.pop();
            int c = b - a;
            s.push(c);
            
           
        }
        else if(input[i] == ""*"")
        {
            int a = s.head();
            s.pop();
            int b = s.head();
            s.pop();
            int c = b * a;
            s.push(c);
            
        }
        else if(input[i] == ""/"")
        {
            int a = s.head();
            s.pop();
            int b = s.head();
            s.pop();
            int c = b / a;
            s.push(c);
         
        }
        else
        {
            int p = Integer.parseInt(input[i]);
            s.push(p);
        }
    }
    
    return s.head();
}"
19_20-2-2-java,YBMJXTHC,"public int Calculator(String[] input, IntegerStack s) {

    for(int i = 0; i < input.length; i++) {
        if(input[i].equals(""+"")) {
            int result = s.pop() + s.pop();
            s.push(result);
        } else if (input[i].equals(""*"")) {
            int result = s.pop() * s.pop();
            s.push(result);
        } else if (input[i].equals(""-"")) {
            int temp = s.pop();
            int result = s.pop() - temp;
            s.push(result);
        } else if (input[i].equals(""/"")) {
            int temp = s.pop();
            int result = s.pop() / temp;
            s.push(result);
        } else {
            s.push(Integer.parseInt(input[i]));
        }
    }
    return s.pop();
}"
19_20-2-2-java,YDIEM4NW,"public int Calculator(String[] input, IntegerStack s) {
        for (int i = 0; i < input.length; ++i){
            if (input[i].equals(""+"")){
                s.push(s.pop() + s.pop());
            } else if (input[i].equals(""/"")){
                int second = s.pop();
                int first = s.pop();
                s.push(first / second);
            } else if (input[i].equals(""*"")){
                s.push(s.pop() * s.pop());
            } else if (input[i].equals(""-"")){
                int second = s.pop();
                int first = s.pop();
                s.push(first - second);;
            } else {
                s.push(Integer.parseInt(input[i]));
            }
        }
        return s.pop();
    }"
19_20-2-1-python,3QDYQU4I,"class Queue:
    """"""Klasse, die eine selbstgebaute Queue darstellt.
    """"""
    
    def __init__(self):
        self.queue = []

    def isEmpty(self):
        """"""Prueft, ob die Queue leer ist.
        :return: True, wenn die Queue leer ist;
            False, sonst
        """"""
        return len(self.queue)==0

    def head(self):
        """"""Gibt den Wert des ersten Elements in der Queue
            zurueck.
        :return: Den Wert des ersten Elementes in der Queue
        """"""
        return self.queue[0]

    def enqueue(self, x):
        """"""Haengt ein Element an die Queue an.
        :param x: Anzuhaengendes Element
        """"""
        self.queue.append(x)

    def dequeue(self):
        """"""Entfernt das erste Element aus der Queue
        :return: Erstes Element
        """"""
        return self.queue.pop(0)"
19_20-2-1-python,5TRPAFPX,"class Queue:
    """"""Klasse, die eine selbstgebaute Queue darstellt.
    """"""

    def __init__(self):
        self.list = []
        self.firstElement = 0
        self.firstEmpty = 0
        self.maxLength = 150

    def isEmpty(self):
        """"""Prueft, ob die Queue leer ist.
        :return: True, wenn die Queue leer ist;
            False, sonst
        """"""
        return self.firstElement == self.firstEmpty

    def isFull(self):
        x = self.__loopIndex(self.firstEmpty + 1)
        return x == self.firstElement

    def head(self):
        """"""Gibt den Wert des ersten Elements in der Queue
            zurueck.
        :return: Den Wert des ersten Elementes in der Queue
        """"""
        if not self.isEmpty():
            return self.list[self.firstElement]
        else:
            print(""The Queue is empty."")

    def enqueue(self, x):
        """"""Haengt ein Element an die Queue an.
        :param x: Anzuhaengendes Element
        """"""
        if not self.isFull():
            if len(self.list) < self.maxLength + 1:
                self.list.append(x)
                self.firstEmpty += 1
            else:
                self.list[self.firstEmpty] = x
                self.firstEmpty += 1
            
            self.firstEmpty = self.__loopIndex(self.firstEmpty)
        else:
            print(""Cannot enqueue to a full Queue."")

    def dequeue(self):
        """"""Entfernt das erste Element aus der Queue
        :return: Erstes Element
        """"""
        if not self.isEmpty():
            x = self.list[self.firstElement]
            self.firstElement += 1
            self.firstElement = self.__loopIndex(self.firstElement)
            return x
        else:
            print(""Cannot dequeue from an empty Queue."")

    def __loopIndex(self, i):
        if i == self.maxLength + 1:
            i = 0
        return i"
19_20-2-1-python,5XRZQT3Q,"class Queue:
 def __init__(self):
  self.array = []
 def isEmpty(self):
  return len(self.array) == 0
 def head(self):
  return self.array[0]
 def enqueue(self, x):
  self.array.append(x)
 def dequeue(self):
  return self.array.pop(0)"
19_20-2-1-python,6RPRP4IE,"class Queue:
    """"""Klasse, die eine selbstgebaute Queue darstellt.
    """"""
    def __init__(self):
        self.queue =list()
        self.maxSize = 100
        self.start = 0
        self.rear = 0

    def isEmpty(self):
        """"""Prueft, ob die Queue leer ist.
        :return: True, wenn die Queue leer ist;
            False, sonst
        """"""
        if(self.start==self.rear):
            return True
        return False

    def head(self):
        """"""Gibt den Wert des ersten Elements in der Queue
            zurueck.
        :return: Den Wert des ersten Elementes in der Queue
        """"""
        x = self.queue[self.start]
        return x

    def enqueue(self, x):
        """"""Haengt ein Element an die Queue an.
        :param x: Anzuhaengendes Element
        """"""
        if(self.size() >= self.maxSize):
            return (""Queue full"")
        self.queue.append(x)
        self.rear+=1

    def dequeue(self):
        """"""Entfernt das erste Element aus der Queue
        :return: Erstes Element
        """"""
        if(self.size() <= 0):
            self.resetQueue()
            return (""Queue Empty"")
        x = self.queue[self.start]
        self.start+=1
        return x
        
    def size(self):
        return self.rear - self.start
        
    def resetQueue(self):
        self.rear = 0
        self.start = 0
        self.queue = list()"
19_20-2-1-python,7H5QQ662,"class Queue:
    """"""Klasse, die eine selbstgebaute Queue darstellt.
    """"""
    def __init__(self):
        self.elements: list = list()

    def isEmpty(self):
        """"""Prueft, ob die Queue leer ist.
        :return: True, wenn die Queue leer ist;
            False, sonst
        """"""
        if len(self.elements) == 0:
            return True
        return False

    def head(self):
        """"""Gibt den Wert des ersten Elements in der Queue
            zurueck.
        :return: Den Wert des ersten Elementes in der Queue
        """"""
        if len(self.elements) > 0:
            return self.elements[0]
        else:
            raise IndexError

    def enqueue(self, x):
        """"""Haengt ein Element an die Queue an.
        :param x: Anzuhaengendes Element
        """"""
        if len(self.elements) < 100:
            self.elements.append(x)
        else:
            raise IndexError

    def dequeue(self):
        """"""Entfernt das erste Element aus der Queue
        :return: Erstes Element
        """"""
        if len(self.elements) > 0:
            return self.elements.pop(0)
        else:
            raise IndexError"
19_20-2-1-python,BUQGY7N7,"class Queue:
    """"""Klasse, die eine selbstgebaute Queue darstellt.
    """"""

    def __init__(self):
        self._queue = []

    def isEmpty(self):
        """"""Prueft, ob die Queue leer ist.
        :return: True, wenn die Queue leer ist;
            False, sonst
        """"""
        if len(self._queue) == 0:
            return True
        else:
            return False

    def head(self):
        """"""Gibt den Wert des ersten Elements in der Queue
            zurueck.
        :return: Den Wert des ersten Elementes in der Queue
        """"""
        return self._queue[0]

    def enqueue(self, x):
        """"""Haengt ein Element an die Queue an.
        :param x: Anzuhaengendes Element
        """"""
        self._queue.append(x)

    def dequeue(self):
        """"""Entfernt das erste Element aus der Queue
        :return: Erstes Element
        """"""
        return self._queue.pop(0)"
19_20-2-1-python,BVAP5NM4,"class Queue:
    """"""Klasse, die eine selbstgebaute Queue darstellt.
    """"""

    def __init__(self):
        self.maxe = 100
        self.arr = list()

    def isEmpty(self):
        """"""Prueft, ob die Queue leer ist.
        :return: True, wenn die Queue leer ist;
            False, sonst
        """"""
        if len(self.arr) == 0:
            return True
        else:
            return False

    def head(self):
        """"""Gibt den Wert des ersten Elements in der Queue
            zurueck.
        :return: Den Wert des ersten Elementes in der Queue
        """"""
        if self.isEmpty():
            return 'Error, Queue is empty'
        else:
            return self.arr[0]

    def enqueue(self, x):
        """"""Haengt ein Element an die Queue an.
        :param x: Anzuhaengendes Element
        """"""
        if len(self.arr) == self.maxe:
            return 'Error: Queue overflow'
        else:
            self.arr.append(x)

    def dequeue(self):
        """"""Entfernt das erste Element aus der Queue
        :return: Erstes Element
        """"""
        if self.isEmpty():
            return 'Queue is empty'
        else:
            first = self.arr.pop(0)
            return first"
19_20-2-1-python,C36JD6CE,"class Queue:
    """"""Klasse, die eine selbstgebaute Queue darstellt.
    """"""
    
    def __init__(self):
        """"""initialisiert die Schlange
        """"""
        #interne Darstellung der Schlange leere Liste Q initialisieren
        self.Q = []
        
        #Länge der Schlange als 0 initialisieren:
        self.length = 0

    def isEmpty(self):
        """"""Prueft, ob die Queue leer ist.
        :return: True, wenn die Queue leer ist;
            False, sonst
        """""" 
        # die Schlange ist leer wenn sie eine Länge von 0 hat:
        if self.length == 0:
            return True
        else:
            return False

    def head(self):
        """"""Gibt den Wert des ersten Elements in der Queue
            zurueck.
        :return: Den Wert des ersten Elementes in der Queue
        """"""
        if self.length == 0:
            return None # None zurückgeben, wenn die Schlange leer ist
        else:
            return self.Q[0] # ansonsten das erste Listenelement zurückgeben

    def enqueue(self, x):
        """"""Haengt ein Element an die Queue an.
        :param x: Anzuhaengendes Element
        """"""
        self.Q.append(x)
        self.length += 1

    def dequeue(self):
        """"""Entfernt das erste Element aus der Queue
        :return: Erstes Element
        """"""
        if self.length >= 1:
            first = self.Q[0]
            for i in range(0, self.length - 1):
                self.Q[i] = self.Q[i + 1]
            del(self.Q[self.length - 1])
            self.length -= 1
            return first"
19_20-2-1-python,C6P7CKBX,"class Queue:
    """"""Klasse, die eine selbstgebaute Queue darstellt.
    """"""

    def __init__(self):
        self.list = []


    def isEmpty(self):
        """"""Prueft, ob die Queue leer ist.
        :return: True, wenn die Queue leer ist;
            False, sonst
        """"""
        return len(self.list) == 0


    def head(self):
        """"""Gibt den Wert des ersten Elements in der Queue
            zurueck.
        :return: Den Wert des ersten Elementes in der Queue
        """"""
        return self.list[0]

    def enqueue(self, x):
        """"""Haengt ein Element an die Queue an.
        :param x: Anzuhaengendes Element
        """"""
        #pruef ob die schlange schon maximale Elemente enthaelt
        if len(self.list) >= 100:
            return ""Overflow""
        else:
            self.list.append(x)
        #enqueue

        pass

    def dequeue(self):
        """"""Entfernt das erste Element aus der Queue
        :return: Erstes Element
        """"""
        output = self.list[0]
        del self.list[0]
        return output"
19_20-2-1-python,F5TAKBFQ,"class Queue:
    """"""Klasse, die eine selbstgebaute Queue darstellt.
    """"""
    def __init__(self):
         self.queue = []
         
    def isEmpty(self):
        """"""Prueft, ob die Queue leer ist.
        :return: True, wenn die Queue leer ist;
            False, sonst
        """"""
        if(len(self.queue)< 1): return True
        
        return False
        
    def head(self):
        """"""Gibt den Wert des ersten Elements in der Queue
            zurueck.
        :return: Den Wert des ersten Elementes in der Queue
        """"""
        return self.queue[0]
        pass

    def enqueue(self,x):
        """"""Haengt ein Element an die Queue an.
        :param x: Anzuhaengendes Element
        """"""
        return self.queue.insert(len(self.queue), x)        

    def dequeue(self):
        """"""Entfernt das erste Element aus der Queue
        :return: Erstes Element
        """"""
        if(len(self.queue) < 1):return None
        
        return self.queue.pop(0)"
